Tank_1-0-50%_to_50-100%,Tank_1-50-100%_to_0-50%,Tank_1-50-100%_to_OVERFLOW,Tank_1-OVERFLOW_to_50-100%,Tank_4-0-50%_to_50-100%,Tank_4-50-100%_to_0-50%,Tank_4-50-100%_to_OVERFLOW,Tank_4-OVERFLOW_to_50-100%,Tank_5-0-50%_to_50-100%,Tank_5-50-100%_to_0-50%,Tank_5-50-100%_to_OVERFLOW,Tank_5-OVERFLOW_to_50-100%,Tank_6-0-50%_to_50-100%,Tank_6-50-100%_to_0-50%,Tank_6-50-100%_to_OVERFLOW,Tank_6-OVERFLOW_to_50-100%,Tank_7-0-50%_to_50-100%,Tank_7-50-100%_to_0-50%,Tank_7-50-100%_to_OVERFLOW,Tank_7-OVERFLOW_to_50-100%,Tank_8-0-50%_to_50-100%,Tank_8-50-100%_to_0-50%,Tank_8-50-100%_to_OVERFLOW,Tank_8-OVERFLOW_to_50-100%,Fitness,Label
0,1,0,0,1,0,2,2,1,1,2,2,1,0,0,0,2,2,0,0,0,2,0,0,0.2962962962962963,A
0,1,0,0,1,2,0,0,0,0,2,2,1,2,0,0,2,0,2,2,0,0,1,1,0.3448275862068966,A
0,1,0,0,1,0,2,2,1,1,2,2,1,0,0,0,2,2,0,0,0,2,0,0,0.2962962962962963,A
0,0,3,3,0,2,0,0,0,0,1,1,0,2,1,1,2,0,1,1,2,0,0,0,0.3939393939393939,A
0,1,0,0,1,0,2,2,1,1,2,2,1,0,0,0,2,2,0,0,0,2,0,0,0.2962962962962963,A
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2,2,0,0,1,1,0.56,A
2,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0.5217391304347826,A
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2,2,0,0,1,1,0.56,A
0,0,3,3,0,2,0,0,0,0,1,1,0,2,1,1,2,0,1,1,2,0,0,0,0.3939393939393939,A
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2,2,0,0,1,1,0.56,A
0,1,0,0,1,0,2,2,1,1,2,2,1,0,0,0,2,2,0,0,0,2,0,0,0.2962962962962963,A
2,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0.5217391304347826,A
2,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0.5217391304347826,A
0,0,3,3,0,2,0,0,0,0,1,1,0,2,1,1,2,0,1,1,2,0,0,0,0.3939393939393939,A
0,1,0,0,1,0,2,2,1,1,2,2,1,0,0,0,2,2,0,0,0,2,0,0,0.2962962962962963,A
0,1,0,0,1,2,0,0,0,0,2,2,1,2,0,0,2,0,2,2,0,0,1,1,0.3448275862068966,A
0,1,0,0,1,2,0,0,0,0,2,2,1,2,0,0,2,0,2,2,0,0,1,1,0.3448275862068966,A
0,1,0,0,1,0,2,2,1,1,2,2,1,0,0,0,2,2,0,0,0,2,0,0,0.2962962962962963,A
0,1,0,0,1,2,0,0,0,0,2,2,1,2,0,0,2,0,2,2,0,0,1,1,0.3448275862068966,A
0,1,0,0,1,2,0,0,0,0,2,2,1,2,0,0,2,0,2,2,0,0,1,1,0.3448275862068966,A
0,0,3,3,0,2,0,0,0,0,1,1,0,2,1,1,2,0,1,1,2,0,0,0,0.3939393939393939,A
0,1,0,0,1,0,2,2,1,1,2,2,1,0,0,0,2,2,0,0,0,2,0,0,0.2962962962962963,A
0,1,0,0,1,0,2,2,1,1,2,2,1,0,0,0,2,2,0,0,0,2,0,0,0.2962962962962963,A
0,0,3,3,0,2,0,0,0,0,1,1,0,2,1,1,2,0,1,1,2,0,0,0,0.3939393939393939,A
0,1,1,1,1,2,2,2,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.4444444444444444,A
0,1,0,0,1,0,2,2,1,1,2,2,1,0,0,0,2,2,0,0,0,2,0,0,0.2962962962962963,A
0,1,1,1,1,2,2,2,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.4444444444444444,A
0,1,0,0,1,0,2,2,1,1,2,2,1,0,0,0,2,2,0,0,0,2,0,0,0.2962962962962963,A
0,0,3,3,0,2,0,0,0,0,1,1,0,2,1,1,2,0,1,1,2,0,0,0,0.3939393939393939,A
2,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0.5217391304347826,A
0,1,0,0,1,0,2,2,1,1,2,2,1,0,0,0,2,2,0,0,0,2,0,0,0.2962962962962963,A
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2,2,0,0,1,1,0.56,A
0,1,0,0,1,0,2,2,1,1,2,2,1,0,0,0,2,2,0,0,0,2,0,0,0.2962962962962963,A
0,1,0,0,1,0,2,2,1,1,2,2,1,0,0,0,2,2,0,0,0,2,0,0,0.2962962962962963,A
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2,2,0,0,1,1,0.56,A
0,1,0,0,1,2,0,0,0,0,2,2,1,2,0,0,2,0,2,2,0,0,1,1,0.3448275862068966,A
0,1,0,0,1,0,2,2,1,1,2,2,1,0,0,0,2,2,0,0,0,2,0,0,0.2962962962962963,A
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2,2,0,0,1,1,0.56,A
0,0,3,3,0,2,0,0,0,0,1,1,0,2,1,1,2,0,1,1,2,0,0,0,0.3939393939393939,A
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2,2,0,0,1,1,0.56,A
0,0,3,3,0,2,0,0,0,0,1,1,0,2,1,1,2,0,1,1,2,0,0,0,0.3939393939393939,A
0,1,0,0,1,2,0,0,0,0,2,2,1,2,0,0,2,0,2,2,0,0,1,1,0.3448275862068966,A
0,0,3,3,0,2,0,0,0,0,1,1,0,2,1,1,2,0,1,1,2,0,0,0,0.3939393939393939,A
0,1,0,0,1,0,2,2,1,1,2,2,1,0,0,0,2,2,0,0,0,2,0,0,0.2962962962962963,A
0,1,0,0,1,2,0,0,0,0,2,2,1,2,0,0,2,0,2,2,0,0,1,1,0.3448275862068966,A
0,1,0,0,1,2,0,0,0,0,2,2,1,2,0,0,2,0,2,2,0,0,1,1,0.3448275862068966,A
0,0,3,3,0,2,0,0,0,0,1,1,0,2,1,1,2,0,1,1,2,0,0,0,0.3939393939393939,A
2,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0.5217391304347826,A
2,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0.5217391304347826,A
0,1,0,0,1,2,0,0,0,0,2,2,1,2,0,0,2,0,2,2,0,0,1,1,0.3448275862068966,A
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2,2,0,0,1,1,0.56,A
0,0,3,3,0,2,0,0,0,0,1,1,0,2,1,1,2,0,1,1,2,0,0,0,0.3939393939393939,A
0,1,0,0,1,2,0,0,0,0,2,2,1,2,0,0,2,0,2,2,0,0,1,1,0.3448275862068966,A
0,0,3,3,0,2,0,0,0,0,1,1,0,2,1,1,2,0,1,1,2,0,0,0,0.3939393939393939,A
2,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0.5217391304347826,A
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2,2,0,0,1,1,0.56,A
2,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0.5217391304347826,A
0,1,0,0,1,2,0,0,0,0,2,2,1,2,0,0,2,0,2,2,0,0,1,1,0.3448275862068966,A
0,1,1,1,1,2,2,2,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.4444444444444444,A
0,1,0,0,1,2,0,0,0,0,2,2,1,2,0,0,2,0,2,2,0,0,1,1,0.3448275862068966,A
0,1,1,1,1,2,2,2,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.4444444444444444,A
0,0,3,3,0,2,0,0,0,0,1,1,0,2,1,1,2,0,1,1,2,0,0,0,0.3939393939393939,A
0,0,3,3,0,2,0,0,0,0,1,1,0,2,1,1,2,0,1,1,2,0,0,0,0.3939393939393939,A
0,1,1,1,1,2,2,2,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.4444444444444444,A
0,1,0,0,1,2,0,0,0,0,2,2,1,2,0,0,2,0,2,2,0,0,1,1,0.3448275862068966,A
2,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0.5217391304347826,A
0,1,0,0,1,0,2,2,1,1,2,2,1,0,0,0,2,2,0,0,0,2,0,0,0.2962962962962963,A
0,1,0,0,1,2,0,0,0,0,2,2,1,2,0,0,2,0,2,2,0,0,1,1,0.3448275862068966,A
0,1,0,0,1,2,0,0,0,0,2,2,1,2,0,0,2,0,2,2,0,0,1,1,0.3448275862068966,A
0,0,3,3,0,2,0,0,0,0,1,1,0,2,1,1,2,0,1,1,2,0,0,0,0.3939393939393939,A
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2,2,0,0,1,1,0.56,A
0,1,0,0,1,2,0,0,0,0,2,2,1,2,0,0,2,0,2,2,0,0,1,1,0.3448275862068966,A
0,1,0,0,1,2,0,0,0,0,2,2,1,2,0,0,2,0,2,2,0,0,1,1,0.3448275862068966,A
0,0,3,3,0,2,0,0,0,0,1,1,0,2,1,1,2,0,1,1,2,0,0,0,0.3939393939393939,A
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2,2,0,0,1,1,0.56,A
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2,2,0,0,1,1,0.56,A
0,1,1,1,1,2,2,2,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.4444444444444444,A
0,1,0,0,1,0,2,2,1,1,2,2,1,0,0,0,2,2,0,0,0,2,0,0,0.2962962962962963,A
2,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0.5217391304347826,A
0,1,0,0,1,0,2,2,1,1,2,2,1,0,0,0,2,2,0,0,0,2,0,0,0.2962962962962963,A
0,1,0,0,1,0,2,2,1,1,2,2,1,0,0,0,2,2,0,0,0,2,0,0,0.2962962962962963,A
2,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0.5217391304347826,A
0,0,3,3,0,2,0,0,0,0,1,1,0,2,1,1,2,0,1,1,2,0,0,0,0.3939393939393939,A
0,1,0,0,1,0,2,2,1,1,2,2,1,0,0,0,2,2,0,0,0,2,0,0,0.2962962962962963,A
0,1,0,0,1,0,2,2,1,1,2,2,1,0,0,0,2,2,0,0,0,2,0,0,0.2962962962962963,A
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2,2,0,0,1,1,0.56,A
0,1,0,0,1,2,0,0,0,0,2,2,1,2,0,0,2,0,2,2,0,0,1,1,0.3448275862068966,A
0,1,0,0,1,2,0,0,0,0,2,2,1,2,0,0,2,0,2,2,0,0,1,1,0.3448275862068966,A
0,1,1,1,1,2,2,2,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.4444444444444444,A
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2,2,0,0,1,1,0.56,A
2,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0.5217391304347826,A
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2,2,0,0,1,1,0.56,A
0,1,1,1,1,2,2,2,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.4444444444444444,A
0,1,0,0,1,2,0,0,0,0,2,2,1,2,0,0,2,0,2,2,0,0,1,1,0.3448275862068966,A
0,0,3,3,0,2,0,0,0,0,1,1,0,2,1,1,2,0,1,1,2,0,0,0,0.3939393939393939,A
0,1,1,1,1,2,2,2,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.4444444444444444,A
0,1,0,0,1,2,0,0,0,0,2,2,1,2,0,0,2,0,2,2,0,0,1,1,0.3448275862068966,A
0,0,3,3,0,2,0,0,0,0,1,1,0,2,1,1,2,0,1,1,2,0,0,0,0.3939393939393939,A
2,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0.5217391304347826,A
0,1,0,0,1,0,2,2,1,1,2,2,1,0,0,0,2,2,0,0,0,2,0,0,0.2962962962962963,A
2,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0.5217391304347826,A
0,1,0,0,1,0,2,2,1,1,2,2,1,0,0,0,2,2,0,0,0,2,0,0,0.2962962962962963,A
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2,2,0,0,1,1,0.56,A
0,1,0,0,1,0,2,2,1,1,2,2,1,0,0,0,2,2,0,0,0,2,0,0,0.2962962962962963,A
0,1,1,1,1,2,2,2,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.4444444444444444,A
0,1,0,0,1,2,0,0,0,0,2,2,1,2,0,0,2,0,2,2,0,0,1,1,0.3448275862068966,A
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2,2,0,0,1,1,0.56,A
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2,2,0,0,1,1,0.56,A
0,0,3,3,0,2,0,0,0,0,1,1,0,2,1,1,2,0,1,1,2,0,0,0,0.3939393939393939,A
2,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0.5217391304347826,A
0,1,1,1,1,2,2,2,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.4444444444444444,A
2,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0.5217391304347826,A
0,1,0,0,1,2,0,0,0,0,2,2,1,2,0,0,2,0,2,2,0,0,1,1,0.3448275862068966,A
0,1,1,1,1,2,2,2,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.4444444444444444,A
0,1,1,1,1,2,2,2,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.4444444444444444,A
0,1,1,1,1,2,2,2,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.4444444444444444,A
2,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0.5217391304347826,A
2,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0.5217391304347826,A
0,1,1,1,1,2,2,2,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.4444444444444444,A
0,1,1,1,1,2,2,2,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.4444444444444444,A
0,1,0,0,1,0,2,2,1,1,2,2,1,0,0,0,2,2,0,0,0,2,0,0,0.2962962962962963,A
0,1,1,1,1,2,2,2,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.4444444444444444,A
2,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0.5217391304347826,A
0,1,0,0,1,2,0,0,0,0,2,2,1,2,0,0,2,0,2,2,0,0,1,1,0.3448275862068966,A
0,1,0,0,1,2,0,0,0,0,2,2,1,2,0,0,2,0,2,2,0,0,1,1,0.3448275862068966,A
2,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0.5217391304347826,A
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2,2,0,0,1,1,0.56,A
0,0,3,3,0,2,0,0,0,0,1,1,0,2,1,1,2,0,1,1,2,0,0,0,0.3939393939393939,A
0,0,3,3,0,2,0,0,0,0,1,1,0,2,1,1,2,0,1,1,2,0,0,0,0.3939393939393939,A
0,1,0,0,1,0,2,2,1,1,2,2,1,0,0,0,2,2,0,0,0,2,0,0,0.2962962962962963,A
0,1,0,0,1,0,2,2,1,1,2,2,1,0,0,0,2,2,0,0,0,2,0,0,0.2962962962962963,A
0,1,0,0,1,0,2,2,1,1,2,2,1,0,0,0,2,2,0,0,0,2,0,0,0.2962962962962963,A
0,0,3,3,0,2,0,0,0,0,1,1,0,2,1,1,2,0,1,1,2,0,0,0,0.3939393939393939,A
0,1,0,0,1,0,2,2,1,1,2,2,1,0,0,0,2,2,0,0,0,2,0,0,0.2962962962962963,A
0,0,3,3,0,2,0,0,0,0,1,1,0,2,1,1,2,0,1,1,2,0,0,0,0.3939393939393939,A
0,0,3,3,0,2,0,0,0,0,1,1,0,2,1,1,2,0,1,1,2,0,0,0,0.3939393939393939,A
0,1,1,1,1,2,2,2,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.4444444444444444,A
2,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0.5217391304347826,A
0,1,0,0,1,0,2,2,1,1,2,2,1,0,0,0,2,2,0,0,0,2,0,0,0.2962962962962963,A
0,0,3,3,0,2,0,0,0,0,1,1,0,2,1,1,2,0,1,1,2,0,0,0,0.3939393939393939,A
0,1,0,0,1,0,2,2,1,1,2,2,1,0,0,0,2,2,0,0,0,2,0,0,0.2962962962962963,A
0,0,3,3,0,2,0,0,0,0,1,1,0,2,1,1,2,0,1,1,2,0,0,0,0.3939393939393939,A
0,0,3,3,0,2,0,0,0,0,1,1,0,2,1,1,2,0,1,1,2,0,0,0,0.3939393939393939,A
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2,2,0,0,1,1,0.56,A
0,1,1,1,1,2,2,2,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.4444444444444444,A
0,1,1,1,1,2,2,2,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.4444444444444444,A
0,0,3,3,0,2,0,0,0,0,1,1,0,2,1,1,2,0,1,1,2,0,0,0,0.3939393939393939,A
0,1,0,0,1,2,0,0,0,0,2,2,1,2,0,0,2,0,2,2,0,0,1,1,0.3448275862068966,A
0,1,1,1,1,2,2,2,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.4444444444444444,A
0,1,0,0,1,0,2,2,1,1,2,2,1,0,0,0,2,2,0,0,0,2,0,0,0.2962962962962963,A
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2,2,0,2,0,0,0.5217391304347826,N
0,1,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0.6086956521739131,N
0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,0.6799999999999999,N
0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,0.6799999999999999,N
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2,2,0,2,0,0,0.5217391304347826,N
0,1,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0.6086956521739131,N
2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,0,2,0,0,0.5652173913043479,N
0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,0.6799999999999999,N
2,0,0,0,2,0,1,1,0,0,1,1,0,0,1,1,0,2,0,0,2,2,1,1,0.33333333333333337,N
0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,0.6799999999999999,N
2,0,0,0,2,0,1,1,0,0,1,1,0,0,1,1,0,2,0,0,2,2,1,1,0.33333333333333337,N
0,1,0,0,1,0,0,0,0,0,2,2,1,0,1,1,0,2,0,0,0,2,0,0,0.48,N
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2,2,0,2,0,0,0.5217391304347826,N
0,1,0,0,1,0,0,0,0,0,2,2,1,0,1,1,0,2,0,0,0,2,0,0,0.48,N
2,0,0,0,2,0,1,1,0,0,1,1,0,0,1,1,0,2,0,0,2,2,1,1,0.33333333333333337,N
0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,0.6799999999999999,N
0,1,0,0,1,0,0,0,0,0,2,2,1,0,1,1,0,2,0,0,0,2,0,0,0.48,N
0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,0.6799999999999999,N
0,1,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0.6086956521739131,N
2,0,0,0,2,0,1,1,0,0,1,1,0,0,1,1,0,2,0,0,2,2,1,1,0.33333333333333337,N
0,1,0,0,1,0,0,0,0,0,2,2,1,0,1,1,0,2,0,0,0,2,0,0,0.48,N
2,0,0,0,2,0,1,1,0,0,1,1,0,0,1,1,0,2,0,0,2,2,1,1,0.33333333333333337,N
2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,0,2,0,0,0.5652173913043479,N
2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,0,2,0,0,0.5652173913043479,N
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2,2,0,2,0,0,0.5217391304347826,N
0,1,0,0,1,0,0,0,0,0,2,2,1,0,1,1,0,2,0,0,0,2,0,0,0.48,N
2,0,0,0,2,0,1,1,0,0,1,1,0,0,1,1,0,2,0,0,2,2,1,1,0.33333333333333337,N
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2,2,0,2,0,0,0.5217391304347826,N
0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,0.6799999999999999,N
0,1,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0.6086956521739131,N
0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,0.6799999999999999,N
0,1,0,0,1,0,0,0,0,0,2,2,1,0,1,1,0,2,0,0,0,2,0,0,0.48,N
2,0,0,0,2,0,1,1,0,0,1,1,0,0,1,1,0,2,0,0,2,2,1,1,0.33333333333333337,N
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2,2,0,2,0,0,0.5217391304347826,N
2,0,0,0,2,0,1,1,0,0,1,1,0,0,1,1,0,2,0,0,2,2,1,1,0.33333333333333337,N
0,1,0,0,1,0,0,0,0,0,2,2,1,0,1,1,0,2,0,0,0,2,0,0,0.48,N
0,1,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0.6086956521739131,N
2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,0,2,0,0,0.5652173913043479,N
0,1,0,0,1,0,0,0,0,0,2,2,1,0,1,1,0,2,0,0,0,2,0,0,0.48,N
0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,0.6799999999999999,N
2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,0,2,0,0,0.5652173913043479,N
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2,2,0,2,0,0,0.5217391304347826,N
2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,1,0,2,0,0,0.5652173913043479,N
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2,2,0,2,0,0,0.5217391304347826,N
0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2,2,0,2,0,0,0.5217391304347826,N
2,0,0,0,2,0,1,1,0,0,1,1,0,0,1,1,0,2,0,0,2,2,1,1,0.33333333333333337,N
0,1,0,0,1,0,0,0,0,0,2,2,1,0,1,1,0,2,0,0,0,2,0,0,0.48,N
